Name,Code,Barcode Symbology,Brand,Category Code,Unit Code,Sale Unit Code,Purchase Unit Code,Cost,Price,Alert Quantity,Tax Rate,Tax Method,Image,Sub category Code,Product Variants,Product Custom Field 1,Product Custom Field 2,Product Custom Field 3,Product Custom Field 4,Product Custom Field 5,Product Custom Field 6,HSN Code,Secondary Name,Supplier Name,Supplier Part No.,Supplier Price,Quantity,Details,Product Details
BOLT (HEXFL M6X1.0X30.5X8.8),2.08E+09,code128,,Default Category,nos1,nos1,nos1,2.75,4,5,GST @18%,exclusive,no_image.png,,,,,,,,,73181500,,,,,0,,
PIPE FROM CRANKCASE REAR TO OIL COOLER,2.08E+09,code128,,Default Category,nos1,nos1,nos1,167.2,260,5,GST @18%,exclusive,no_image.png,,,,,,,,,73041910,,,,,0,,
PIPE FROM C`CASE REAR TO OIL C,000020820E05-PB,code128,,Default Category,nos1,nos1,nos1,202.03,349,5,GST @28%,exclusive,no_image.png,,,,,,,,,84099990,,,,,0,,
PIPE FROM OIL COOLER TO WATER,2.08E+09,code128,,Default Category,nos1,nos1,nos1,94.2,150,5,GST @28%,exclusive,no_image.png,,,,,,,,,87089100,,,,,0,,
HOSE OIL COOLER - ALT # 006005659F1,2.08E+09,code128,,Default Category,nos1,nos1,nos1,19.26,28,5,GST @18%,exclusive,no_image.png,,,,,,,,,40092200,,,,,0,,
HOSE OIL COOLER - ALT # 006005659F1,000020839E05-PB,code128,,Default Category,nos1,nos1,nos1,18.15,31,5,GST @18%,exclusive,no_image.png,,,,,,,,,40091100,,,,,0,,
ARM ROCKER INTAKE MODIFIED,2.08E+09,code128,,Default Category,nos1,nos1,nos1,162.02,258,5,GST @28%,exclusive,no_image.png,,,,,,,,,84099941,,,,,0,,
ARM ROCKER EXHAUST MODIFIED,2.08E+09,code128,,Default Category,nos1,nos1,nos1,174.58,278,5,GST @28%,exclusive,no_image.png,,,,,,,,,84099941,,,,,0,,
PACKAGE ENGINE COMPLETE,2.09E+09,code128,,Default Category,nos1,nos1,nos1,978.3,1671,5,GST @28%,exclusive,no_image.png,,,,,,,,,84082020,,,,,0,,
PACKAGE ENGINE COMPLETE,000020855E05-PB,code128,,Default Category,nos1,nos1,nos1,"1,228.07",1804,5,GST @18%,exclusive,no_image.png,,,,,,,,,84212300,,,,,0,,
SET OF CRANK SHAFT MAIN BRG-4,2.09E+09,code128,,Default Category,nos1,nos1,nos1,"1,226.33",1907,5,GST @18%,exclusive,no_image.png,,,,,,,,,84831092,,,,,0,,
SET OF CRANK SHAFT MAIN BRG-4,000020856E05-PB,code128,,Default Category,nos1,nos1,nos1,"1,417.32",2082,5,GST @18%,exclusive,no_image.png,,,,,,,,,84839000,,,,,0,,
SET OF VALVES,2.09E+09,code128,,Default Category,nos1,nos1,nos1,811.45,1386,5,GST @28%,exclusive,no_image.png,,,,,,,,,87089900,,,,,0,,
SET OF VALVES NEF,000020857E05-PB,code128,,Default Category,nos1,nos1,nos1,923.16,1470,5,GST @28%,exclusive,no_image.png,,,,,,,,,87089900,,,,,0,,
"SET -LINER ,PISTON & RINGS",2.09E+09,code128,,Default Category,nos1,nos1,nos1,"13,142.75",19102,5,GST @28%,exclusive,no_image.png,,,,,,,,,84091000,,,,,0,,
BOLT (M14X1.5X33 FOR CRPTO FLYWHEEL),2.09E+09,code128,,Default Category,nos1,nos1,nos1,35.09,51,5,GST @18%,exclusive,no_image.png,,,,,,,,,73181500,,,,,0,,
KIT O-RING FOR ENGINE,2.09E+09,code128,,Default Category,nos1,nos1,nos1,282.6,450,5,GST @18%,exclusive,no_image.png,,,,,,,,,73181110,,,,,0,,
DUST UNLOADER,2.09E+09,code128,,Default Category,nos1,nos1,nos1,24.49,39,5,GST @18%,exclusive,no_image.png,,,,,,,,,84314930,,,,,0,,
WASHER PLAIN (G13.487X22.225X1.524),000020869R1,code128,,Default Category,nos1,nos1,nos1,4.1,7,5,GST @18%,exclusive,no_image.png,,,,,,,,,73182200,,,,,0,,
