Name,Code,Barcode Symbology,Brand,Category Code,Unit Code,Sale Unit Code,Purchase Unit Code,Cost,Price,Alert Quantity,Tax Rate,Tax Method,Image,Sub category Code,Product Variants,Product Custom Field 1,Product Custom Field 2,Product Custom Field 3,Product Custom Field 4,Product Custom Field 5,Product Custom Field 6,HSN Code,Secondary Name,Supplier Name,Supplier Part No.,Supplier Price,Quantity,Details,Product Details
SENSOR TEMPERATURE,005551426R2,code128,,Default Category,nos,nos,nos,227.0499,279.6610169,,GST @18%,Exclusive,no_image.png,,,,,,,,,90311000,,,,,0,,
HOSE AIR INTAKE,005555174R1,code128,,Default Category,nos,nos,nos,227.49591,333.0508475,,GST @18%,Exclusive,no_image.png,,,,,,,,,40092100,,,,,0,,
PIPE CRANCKCASE TO OIL COOLER,006015444C1,code128,,Default Category,nos,nos,nos,227.65282,294.0677966,,GST @18%,Exclusive,no_image.png,,,,,,,,,73041910,,,,,0,,
HOSE EPDM AC TO TC(CPCB-II) 4DI-MDI,006016391H1,code128,,Default Category,nos,nos,nos,227.73793,280.5084746,,GST @18%,Exclusive,no_image.png,,,,,,,,,40091100,,,,,0,,
EXHAUST VALVE-ST6,006005214F1-PB,code128,,Default Category,nos,nos,nos,227.964,283.59375,,GST @28%,Exclusive,no_image.png,,,,,,,,,84099111,,,,,0,,
 BLOW BY PIPING ASLY_NGEF 6 CYL,006011899H91,code128,,Default Category,nos,nos,nos,227.964,283.59375,,GST @28%,Exclusive,no_image.png,,,,,,,,,87089900,,,,,0,,
RADIATOR FAN GUARD 62.5KVA,006035642H1,code128,,Default Category,nos,nos,nos,228.09008,287.5,,GST @28%,Exclusive,no_image.png,,,,,,,,,87089900,,,,,0,,
ASTERN WORKING PIPE,135-04-300B-FD,code128,,Default Category,nos,nos,nos,229.50032,306.25,,GST @28%,Exclusive,no_image.png,,,,,,,,,84089090,,,,,0,,
AHEAD WORKING PIPE,135-04-400B-FD,code128,,Default Category,nos,nos,nos,229.50032,306.25,,GST @28%,Exclusive,no_image.png,,,,,,,,,84089090,,,,,0,,
LUBRICATION PIPE,135-04-500B-FD,code128,,Default Category,nos,nos,nos,229.50032,306.25,,GST @28%,Exclusive,no_image.png,,,,,,,,,84089090,,,,,0,,
INTAKE VALVE,006000520F1,code128,,Default Category,nos,nos,nos,229.57599,278.90625,,GST @28%,Exclusive,no_image.png,,,,,,,,,87089900,,,,,0,,
PIPE METALLIC TC TO IC 3 CYL (TIER 3),006004398F1,code128,,Default Category,nos,nos,nos,230.08578,333.0508475,,GST @18%,Exclusive,no_image.png,,,,,,,,,85030010,,,,,0,,
"ASSLY TUBE, FUEL INLET - ECU COOLER",0305DAV00570N,code128,,Default Category,nos,nos,nos,230.476,286.71875,,GST @28%,Exclusive,no_image.png,,,,,,,,,84099990,,,,,0,,
PISTON RING OIL CONTROL - 235DI,006000901B1,code128,,Default Category,nos,nos,nos,230.6701,347.4576271,,GST @18%,Exclusive,no_image.png,,,,,,,,,73181110,,,,,0,,
RADIATOR HOSE OUTLET,006002543H1,code128,,Default Category,nos,nos,nos,230.6701,347.4576271,,GST @18%,Exclusive,no_image.png,,,,,,,,,85030010,,,,,0,,
HIGH PRESSURE PIPE_AGNI,006009045B1-PB,code128,,Default Category,nos,nos,nos,231.2567,308.59375,,GST @28%,Exclusive,no_image.png,,,,,,,,,84099990,,,,,0,,
OIL AND FUEL FILTER KIT,006004952B91,code128,,Default Category,nos,nos,nos,231.548,338.9830508,,GST @18%,Exclusive,no_image.png,,,,,,,,,84212300,,,,,0,,
PIPE HIGH PRESSURE,006009045B1,code128,,Default Category,nos,nos,nos,231.732,288.28125,,GST @28%,Exclusive,no_image.png,,,,,,,,,84099949,,,,,0,,
"ROCKER ARM, INTERMEDIATE-CASTING",0310BAV00250N,code128,,Default Category,nos,nos,nos,231.80894,292.1875,,GST @28%,Exclusive,no_image.png,,,,,,,,,87089900,,,,,0,,
PISTON RING-TOP COMPRESSION,0060862,code128,,Default Category,nos,nos,nos,231.86611,263.28125,,GST @28%,Exclusive,no_image.png,,,,,,,,,87089900,,,,,0,,
ASKET VALVE HSG CVR-595 TURBO,006002023B1-PB,code128,,Default Category,nos,nos,nos,232.36,289.0625,,GST @28%,Exclusive,no_image.png,,,,,,,,,84099990,,,,,0,,
PULLEY IDLER,006009747F1-PB,code128,,Default Category,nos,nos,nos,232.36,313.559322,,GST @18%,Exclusive,no_image.png,,,,,,,,,84835010,,,,,0,,
SHAFT CPT VALVE LVR W/PLUG-3DI,005554833R91,code128,,Default Category,nos,nos,nos,232.42762,310.15625,,GST @28%,Exclusive,no_image.png,,,,,,,,,87084000,,,,,0,,
RETAINER,006009902B1,code128,,Default Category,nos,nos,nos,232.988,289.84375,,GST @28%,Exclusive,no_image.png,,,,,,,,,87089900,,,,,0,,
HOSE RADIATOR INLET - 295 OBP,006017112B1,code128,,Default Category,nos,nos,nos,233.01176,283.0508475,,GST @18%,Exclusive,no_image.png,,,,,,,,,40092200,,,,,0,,
GEAR  CRANKSHAFT,006008920B1,code128,,Default Category,nos,nos,nos,233.01308,310.9375,,GST @28%,Exclusive,no_image.png,,,,,,,,,87084000,,,,,0,,
BELT (1210 MM TIER III),006007029F1,code128,,Default Category,nos,nos,nos,233.20704,325.4237288,,GST @18%,Exclusive,no_image.png,,,,,,,,,40101110,,,,,0,,
70A relay with NO terminal 531-1A-12S2-P,006029741H91,code128,,Default Category,nos,nos,nos,233.588,311.8644068,,GST @18%,Exclusive,no_image.png,,,,,,,,,85443000,,,,,0,,
PISTON PIN - NGEF 6 CYLINDER/DIA 102,006011425H1,code128,,Default Category,nos,nos,nos,233.66837,294.53125,,GST @28%,Exclusive,no_image.png,,,,,,,,,84099949,,,,,0,,
HOSE RADIATOR WATER OUTLET CONN,0304ABA00090N,code128,,Default Category,nos,nos,nos,233.66837,319.4915254,,GST @18%,Exclusive,no_image.png,,,,,,,,,40093100,,,,,0,,
OIL SEAL 2L 92.55X111.40X10,006001625R91,code128,,Default Category,nos,nos,nos,234.21342,302.5423729,,GST @18%,Exclusive,no_image.png,,,,,,,,,40169330,,,,,0,,
OIL FILTER,006008803F1,code128,,Default Category,nos,nos,nos,234.61823,288.9830508,,GST @18%,Exclusive,no_image.png,,,,,,,,,84212300,,,,,0,,
SET BRG CON ROD -STD-3CYL,005554018R91,code128,,Default Category,nos,nos,nos,234.72055,309.3220339,,GST @18%,Exclusive,no_image.png,,,,,,,,,84821090,,,,,0,,
SHAFT IDLER GEAR,006005610C1,code128,,Default Category,nos,nos,nos,234.76946,339.8305085,,GST @18%,Exclusive,no_image.png,,,,,,,,,84834000,,,,,0,,
OIL PAN,006010467B1,code128,,Default Category,nos,nos,nos,234.76946,313.28125,,GST @28%,Exclusive,no_image.png,,,,,,,,,84099949,,,,,0,,
"BRACKET, ENGINE CONTROL UNIT",0315AAV00020N,code128,,Default Category,nos,nos,nos,234.85875,269.53125,,GST @28%,Exclusive,no_image.png,,,,,,,,,87089900,,,,,0,,
40KVA_PIPE TC TO IC,006007695H1,code128,,Default Category,nos,nos,nos,234.872,316.9491525,,GST @18%,Exclusive,no_image.png,,,,,,,,,85030010,,,,,0,,
HUB PULLEY (CABIN),006009231D1,code128,,Default Category,nos,nos,nos,234.872,316.9491525,,GST @18%,Exclusive,no_image.png,,,,,,,,,84835010,,,,,0,,
HIGH PRESSURE FUEL PIPE,0093760290-LOM,code128,,Default Category,nos,nos,nos,234.872,292.1875,,GST @28%,Exclusive,no_image.png,,,,,,,,,84099990,,,,,0,,
HOSE TC COMP OUT(CPCB-II) 40KVA MDI,006016424H1,code128,,Default Category,nos,nos,nos,235.0392,294.9152542,,GST @18%,Exclusive,no_image.png,,,,,,,,,40091100,,,,,0,,
SET OF JOINTS HA 294,205010000-KIR,code128,,Default Category,nos,nos,nos,235.13414,294.0677966,,GST @18%,Exclusive,no_image.png,,,,,,,,,85013220,,,,,0,,
BRACKET CPTE ALTERNATOR MOUNTING,006003307A12-PB,code128,,Default Category,nos,nos,nos,235.30626,289.8305085,,GST @18%,Exclusive,no_image.png,,,,,,,,,83025000,,,,,0,,
PULLEY MAIN DRIVE,000020163E05,code128,,Default Category,nos,nos,nos,235.94038,341.5254237,,GST @18%,Exclusive,no_image.png,,,,,,,,,84835010,,,,,0,,
HANDEL  - 5KVA TRINITY,006017328H91,code128,,Default Category,nos,nos,nos,235.94038,314.84375,,GST @28%,Exclusive,no_image.png,,,,,,,,,87089900,,,,,0,,
HANDEL-2.5KVA TRINITY DG,006017366H91,code128,,Default Category,nos,nos,nos,235.94038,314.84375,,GST @28%,Exclusive,no_image.png,,,,,,,,,87089900,,,,,0,,
BEARING BALL (40X68X15),006008953B1,code128,,Default Category,nos,nos,nos,235.99429,290.6779661,,GST @18%,Exclusive,no_image.png,,,,,,,,,84829119,,,,,0,,
STARTER SWITCH W/KEYS (MOULDED),005556543R91-PB,code128,,Default Category,nos,nos,nos,236.128,318.6440678,,GST @18%,Exclusive,no_image.png,,,,,,,,,85365090,,,,,0,,
ASSY PIPE   FUEL RETURN,0305DBA00120N,code128,,Default Category,nos,nos,nos,236.52584,315.625,,GST @28%,Exclusive,no_image.png,,,,,,,,,87089900,,,,,0,,
PILOT BEARING 6206,6202EAB00030N,code128,,Default Category,nos,nos,nos,236.68232,291.5254237,,GST @18%,Exclusive,no_image.png,,,,,,,,,84821011,,,,,0,,
PIPE TC LUB OIL OUTLET(CPCB-II) 3DI MDI,006016472H1,code128,,Default Category,nos,nos,nos,236.756,294.53125,,GST @28%,Exclusive,no_image.png,,,,,,,,,87089900,,,,,0,,
"ASSY, TUBE TIMING CASE LUBRICATION",0303EAV00070N,code128,,Default Category,nos,nos,nos,236.756,294.53125,,GST @28%,Exclusive,no_image.png,,,,,,,,,87089900,,,,,0,,
BEARING [201],1900910201079-M,code128,,Default Category,nos,nos,nos,237.384,320.3389831,,GST @18%,Exclusive,no_image.png,,,,,,,,,84139190,,,,,0,,
ROCKER ARM LH WITH OIL GROOVE - 235DI,006001833B2,code128,,Default Category,nos,nos,nos,237.49372,282.8125,,GST @28%,Exclusive,no_image.png,,,,,,,,,87089900,,,,,0,,
SUCTION HOSE RESERVOIER TO PUMP,1102CAA03250N,code128,,Default Category,nos,nos,nos,237.49372,306.779661,,GST @18%,Exclusive,no_image.png,,,,,,,,,40091100,,,,,0,,
BEARING (CRANK SHAFT REAR BTM STD BIM),000022156RD,code128,,Default Category,nos,nos,nos,237.69676,344.0677966,,GST @18%,Exclusive,no_image.png,,,,,,,,,84821090,,,,,0,,
MCB 6A 1P C CURVE 10KA BB10060C L&T,006029656H91,code128,,Default Category,nos,nos,nos,238.64,322.0338983,,GST @18%,Exclusive,no_image.png,,,,,,,,,85443000,,,,,0,,
PIPE- OIL VACUUM PUMP INLET ( MICO),03030B0040N,code128,,Default Category,nos,nos,nos,239.268,322.8813559,,GST @18%,Exclusive,no_image.png,,,,,,,,,73041910,,,,,0,,
THRUST RING OF INPUT END,135-01-007-FD,code128,,Default Category,nos,nos,nos,239.45314,319.53125,,GST @28%,Exclusive,no_image.png,,,,,,,,,84089090,,,,,0,,
ADAPTOR SPIGOT F I P DRIVE -DI,000022219RD,code128,,Default Category,nos,nos,nos,239.4619,285.15625,,GST @28%,Exclusive,no_image.png,,,,,,,,,87089900,,,,,0,,
BRACKET FUEL TANK MOUNTING TOP LH,007515554C1,code128,,Default Category,nos,nos,nos,239.4619,285.15625,,GST @28%,Exclusive,no_image.png,,,,,,,,,87089900,,,,,0,,
EXHAUST CAM_AGNI,006008944B1,code128,,Default Category,nos,nos,nos,239.64664,256.25,,GST @28%,Exclusive,no_image.png,,,,,,,,,87089200,,,,,0,,
OIL SEAL 1L 58X75X9.00,006009813H1-PB,code128,,Default Category,nos,nos,nos,240.30475,299.1525424,,GST @18%,Exclusive,no_image.png,,,,,,,,,40169990,,,,,0,,
HOSE WATERPUMP OUTLET_HD,006011787H1,code128,,Default Category,nos,nos,nos,240.5551,300.8474576,,GST @18%,Exclusive,no_image.png,,,,,,,,,40093100,,,,,0,,
BEARING [202),1900910202079-M,code128,,Default Category,nos,nos,nos,240.85719,327.9661017,,GST @18%,Exclusive,no_image.png,,,,,,,,,84139190,,,,,0,,
COVER PUSH ROD,006000838B1,code128,,Default Category,nos,nos,nos,242.7422,289.0625,,GST @28%,Exclusive,no_image.png,,,,,,,,,87089900,,,,,0,,
INTAKE VALVE FOR NEW65,006000520F1-PB,code128,,Default Category,nos,nos,nos,243.036,302.34375,,GST @28%,Exclusive,no_image.png,,,,,,,,,87089900,,,,,0,,
OIL SEAL,006002830A1,code128,,Default Category,nos,nos,nos,243.036,327.9661017,,GST @18%,Exclusive,no_image.png,,,,,,,,,40169990,,,,,0,,
CON.ROD.BEARING_UPPER/LOWER_2.15_AGNI,006009735B1-PB,code128,,Default Category,nos,nos,nos,243.036,302.34375,,GST @28%,Exclusive,no_image.png,,,,,,,,,87081010,,,,,0,,
"HOSE,FEED PUMP TO FILER S/F 4 CYL.APP",0305DAV01300N,code128,,Default Category,nos,nos,nos,243.036,327.9661017,,GST @18%,Exclusive,no_image.png,,,,,,,,,40091100,,,,,0,,
GASKET CYLINDER HEAD-BANCO/TAL,000703883R7,code128,,Default Category,nos,nos,nos,243.39826,314.4067797,,GST @18%,Exclusive,no_image.png,,,,,,,,,84841090,,,,,0,,
THERMOSTAT HOUSING 4 CYL. FOR GENSET,006001316B1,code128,,Default Category,nos,nos,nos,243.55136,352.5423729,,GST @18%,Exclusive,no_image.png,,,,,,,,,90321090,,,,,0,,
MANIFOLD_EXHAUST_2CYL_GS,006005360H1,code128,,Default Category,nos,nos,nos,243.664,303.125,,GST @28%,Exclusive,no_image.png,,,,,,,,,87089900,,,,,0,,
GASKET EXHAUST PIPE TO TC,006000271F1-PB,code128,,Default Category,nos,nos,nos,244.14872,304.2372881,,GST @18%,Exclusive,no_image.png,,,,,,,,,40169310,,,,,0,,
HOSE REAR TURBO TO METALLIC PIECE,008000924B1,code128,,Default Category,nos,nos,nos,244.25065,300.8474576,,GST @18%,Exclusive,no_image.png,,,,,,,,,40092200,,,,,0,,
ENGINE LIFTING BRACKET WITH REAR CONNECT,006010530H1,code128,,Default Category,nos,nos,nos,244.292,329.6610169,,GST @18%,Exclusive,no_image.png,,,,,,,,,83025000,,,,,0,,
PRIMARY ELEMENT KIR,3H13201000-KIR,code128,,Default Category,nos,nos,nos,244.292,329.6610169,,GST @18%,Exclusive,no_image.png,,,,,,,,,85013220,,,,,0,,
MS BEND PIPE FOR SILENCER -5KVA,007609251H1,code128,,Default Category,nos,nos,nos,244.92,304.6875,,GST @28%,Exclusive,no_image.png,,,,,,,,,87089900,,,,,0,,
TAIL LAMP RH W PLASTIC HSG ASSY FOR EXPO,005558988R91,code128,,Default Category,nos,nos,nos,246.31474,303.3898305,,GST @18%,Exclusive,no_image.png,,,,,,,,,73182400,,,,,0,,
FLANGE CAMSHAFT BEARING - 235DI,006000843B1,code128,,Default Category,nos,nos,nos,246.67856,318.6440678,,GST @18%,Exclusive,no_image.png,,,,,,,,,84818050,,,,,0,,
EMG STOP PB NON LOCKABLE,006025474H91,code128,,Default Category,nos,nos,nos,247.06412,329.6875,,GST @28%,Exclusive,no_image.png,,,,,,,,,87081010,,,,,0,,
SECONDARY ELEMENT,3H13202-KIR,code128,,Default Category,nos,nos,nos,247.3313,285.15625,,GST @28%,Exclusive,no_image.png,,,,,,,,,87089900,,,,,0,,
THERMOSTAT ASSEMBLY,006004365F91-PB,code128,,Default Category,nos,nos,nos,247.75636,362.7118644,,GST @18%,Exclusive,no_image.png,,,,,,,,,90329000,,,,,0,,
