Name,Code,Barcode Symbology,Brand,Category Code,Unit Code,Sale Unit Code,Purchase Unit Code,Cost,Price,Alert Quantity,Tax Rate,Tax Method,Image,Sub category Code,Product Variants,Product Custom Field 1,Product Custom Field 2,Product Custom Field 3,Product Custom Field 4,Product Custom Field 5,Product Custom Field 6,HSN Code,Secondary Name,Supplier Name,Supplier Part No.,Supplier Price,Quantity,Details,Product Details
CHOKE FOR DC DG MAKE IEC,006015049H91,code128,,Default Category,nos,nos,nos,13121.45625,16334.74576,,GST @18%,,no_image.png,,,,,,,,,85443000,,,,,0,,
RETRO FITMENT KIT WITH SEDEMAC CONTROLLE,006032269H91,code128,,Default Category,nos,nos,nos,13122.21709,15220.45763,,GST @18%,,no_image.png,,,,,,,,,85030010,,,,,0,,
"GROUP, CYLINDER HEAD ASSLY",0302BAV00200N,code128,,Default Category,nos,nos,nos,13125.828,16328.90625,,GST @28%,,no_image.png,,,,,,,,,84099990,,,,,0,,
Acessories2 EM Kit - 7.5/10kVA,006015313H91,code128,,Default Category,nos,nos,nos,13132.35302,15638.28125,,GST @28%,,no_image.png,,,,,,,,,87089900,,,,,0,,
"SET -LINER ,PISTON & RINGS",000020858E05,code128,,Default Category,nos,nos,nos,13142.74906,14923.4375,,GST @28%,,no_image.png,,,,,,,,,84091000,,,,,0,,
"GROUP, AIR COMPRESSOR ASY INDL",0306EAV00560N,code128,,Default Category,nos,nos,nos,13191.39842,15708.59375,,GST @28%,,no_image.png,,,,,,,,,84099990,,,,,0,,
2.5KVA_1P_N ALTERNATOR,006004671H91,code128,,Default Category,nos,nos,nos,13210.78615,18555.08475,,GST @18%,,no_image.png,,,,,,,,,84818050,,,,,0,,
Acessories2 EM Kit - 25kVA,006015315H91,code128,,Default Category,nos,nos,nos,13218.95294,15741.40625,,GST @28%,,no_image.png,,,,,,,,,87089900,,,,,0,,
CRANKSHAFT (4 CYLINDER VNEF),006017195C1,code128,,Default Category,nos,nos,nos,13242.008,17869.49153,,GST @18%,,no_image.png,,,,,,,,,84831092,,,,,0,,
CONTROLLER GC2112 SUITABLE FOR 14kW RJIO,006036770H91,code128,,Default Category,nos,nos,nos,13409.27307,16991.82203,,GST @18%,,no_image.png,,,,,,,,,85030010,,,,,0,,
PISTON ? A PROFILE,0312BBA00370N,code128,,Default Category,nos,nos,nos,13433.76194,16932.8125,,GST @28%,,no_image.png,,,,,,,,,87089900,,,,,0,,
MCP WITHOUT SEDMC GCU1211FOR 50KVA 3PH,006024817H91,code128,,Default Category,nos,nos,nos,13461.1847,17429.6875,,GST @28%,,no_image.png,,,,,,,,,84089090,,,,,0,,
ELECTORONICS GOVERNOR ASSEMBLY-125HP,006014576H91,code128,,Default Category,nos,nos,nos,13534.656,16837.5,,GST @28%,,no_image.png,,,,,,,,,87089900,,,,,0,,
25KVA_RADIATOR ASSY,006007306H91,code128,,Default Category,nos,nos,nos,13570.34195,18936.44068,,GST @18%,,no_image.png,,,,,,,,,73181110,,,,,0,,
POWER STEERING ASSEMBLY,007202640C92,code128,,Default Category,nos,nos,nos,13673.60252,16282.8125,,GST @28%,,no_image.png,,,,,,,,,87089400,,,,,0,,
GROUP ALTERNATOR 24V 100A,0306DAV00770N,code128,,Default Category,nos,nos,nos,13863.728,17246.875,,GST @28%,,no_image.png,,,,,,,,,84099990,,,,,0,,
4NEF  BSIIIA  REGULUR CYL.HEAD,006013565C91,code128,,Default Category,nos,nos,nos,13868.018,17068.75,,GST @28%,,no_image.png,,,,,,,,,84099949,,,,,0,,
"3P 200A, 36KA",006025276H91,code128,,Default Category,nos,nos,nos,13927.04975,18594.0678,,GST @18%,,no_image.png,,,,,,,,,85030010,,,,,0,,
RADIATOR FOR 275LS / 4505,006002411H91-PB,code128,,Default Category,nos,nos,nos,14061.04843,18088.28125,,GST @28%,,no_image.png,,,,,,,,,84099199,,,,,0,,
FIP 75KVA 41035GM,006010007H91,code128,,Default Category,nos,nos,nos,14081.67184,16768.75,,GST @28%,,no_image.png,,,,,,,,,84133010,,,,,0,,
WABCO CRANE COMPRESSOR,006026716H1,code128,,Default Category,nos,nos,nos,14122.464,19057.62712,,GST @18%,,no_image.png,,,,,,,,,84144090,,,,,0,,
FUEL INJECTION PUMP,006004657H91,code128,,Default Category,nos,nos,nos,14159.93556,18895.3125,,GST @28%,,no_image.png,,,,,,,,,84133010,,,,,0,,
4375 - MAJOR OVERHAUL,006010437H91,code128,,Default Category,nos,nos,nos,14163.84,18750,,GST @28%,,no_image.png,,,,,,,,,87089900,,,,,0,,
"ASSLY, FUEL INJECTORS",0305BAV00180N,code128,,Default Category,nos,nos,nos,14196.568,17660.9375,,GST @28%,,no_image.png,,,,,,,,,87089900,,,,,0,,
MAIN AIR FILTER,SEV551F/4-PE,code128,,Default Category,nos,nos,nos,14236.07942,16748.30508,,GST @18%,,no_image.png,,,,,,,,,84212300,,,,,0,,
25 KVA 3PH MCP WITHOUT SEDEMAC GC1211,006024780H91,code128,,Default Category,nos,nos,nos,14242.90903,17543.22034,,GST @18%,,no_image.png,,,,,,,,,85030010,,,,,0,,
