Name,Code,Barcode Symbology,Brand,Category Code,Unit Code,Sale Unit Code,Purchase Unit Code,Cost,Price,Alert Quantity,Tax Rate,Tax Method,Image,Sub category Code,Product Variants,Product Custom Field 1,Product Custom Field 2,Product Custom Field 3,Product Custom Field 4,Product Custom Field 5,Product Custom Field 6,HSN Code,Secondary Name,Supplier Name,Supplier Part No.,Supplier Price,Quantity,Details,Product Details
NYLOCK NUT 1.75,006002477H1,code128,,Default Category,nos1,nos1,nos1,4.96,8,5,GST @18%,exclusive,no_image.png,,,,,,,,,73181600,,,,,0,,
OIL SEAL 2L 37.80X60X13.00,006002505B1,code128,,Default Category,nos1,nos1,nos1,163.36,249,5,GST @18%,exclusive,no_image.png,,,,,,,,,40169330,,,,,0,,
FILTER (ENGINE OIL),006002508F1,code128,,Default Category,nos1,nos1,nos1,182.39,306,5,GST @18%,exclusive,no_image.png,,,,,,,,,84212300,,,,,0,,
ENGINE OIL FILTER,006002508F1-PB,code128,,Default Category,nos1,nos1,nos1,208.47,303,5,GST @18%,exclusive,no_image.png,,,,,,,,,84212300,,,,,0,,
WIRING EXTENSION - GENSET 2185,006002513H1,code128,,Default Category,nos1,nos1,nos1,24.34,37,5,GST @18%,exclusive,no_image.png,,,,,,,,,73181110,,,,,0,,
SSY PUSHER FAN (DIA 400) 2 &3 DI GENSET,006002515H91,code128,,Default Category,nos1,nos1,nos1,678.24,1080,5,GST @28%,exclusive,no_image.png,,,,,,,,,84099941,,,,,0,,
RADIATOR BLOWER FAN 432MDI-ALM,006002534H91,code128,,Default Category,nos1,nos1,nos1,927.32,1442,5,GST @28%,exclusive,no_image.png,,,,,,,,,87089100,,,,,0,,
RADIATOR BLOWER FAN 432MDI-ALM,006002534H91-PB,code128,,Default Category,nos1,nos1,nos1,1040.12,1540,5,GST @28%,exclusive,no_image.png,,,,,,,,,84091000,,,,,0,,
RADIATOR MTG BRACKET,006002537H11,code128,,Default Category,nos1,nos1,nos1,408.83,651,5,GST @18%,exclusive,no_image.png,,,,,,,,,83023090,,,,,0,,
BRKT ENGINE MTG FRONT L.H.,006002538H11,code128,,Default Category,nos1,nos1,nos1,867.7,1367,5,GST @28%,exclusive,no_image.png,,,,,,,,,87089900,,,,,0,,
BRKT ENGINE MTG FRONT R.H.,006002539H11,code128,,Default Category,nos1,nos1,nos1,504.42,836,5,GST @28%,exclusive,no_image.png,,,,,,,,,87089900,,,,,0,,
BRACKET TOP SUPPORT RADIATOR,006002541H1,code128,,Default Category,nos1,nos1,nos1,44.26,75,5,GST @18%,exclusive,no_image.png,,,,,,,,,83023090,,,,,0,,
RADIATOR HOSE INLET,006002542H1,code128,,Default Category,nos1,nos1,nos1,179.47,319,5,GST @28%,exclusive,no_image.png,,,,,,,,,87089100,,,,,0,,
RADIATOR HOSE OUTLET,006002543H1,code128,,Default Category,nos1,nos1,nos1,230.67,410,5,GST @18%,exclusive,no_image.png,,,,,,,,,85030010,,,,,0,,
ASSY LUB.OIL PUMP NEF-2WD -SINTERED GEAR,006002555C92,code128,,Default Category,nos1,nos1,nos1,2194.82,3190,5,GST @28%,exclusive,no_image.png,,,,,,,,,84133020,,,,,0,,
SPACER FAN - MDI GENSET,006002564H1,code128,,Default Category,nos1,nos1,nos1,255.85,437,5,GST @18%,exclusive,no_image.png,,,,,,,,,85030010,,,,,0,,
GREASE NIPPLE M8 X 1.25 - 235DI,006002575B1,code128,,Default Category,nos1,nos1,nos1,5.64,8,5,GST @18%,exclusive,no_image.png,,,,,,,,,84818050,,,,,0,,
WASHER CONROD ASSY,006002584B1,code128,,Default Category,nos1,nos1,nos1,1.86,3,5,GST @18%,exclusive,no_image.png,,,,,,,,,73181110,,,,,0,,
3DI SERVICE KIT -PCV,006002593A91,code128,,Default Category,nos1,nos1,nos1,2212.23,3372,5,GST @28%,exclusive,no_image.png,,,,,,,,,87089900,,,,,0,,
WIRE MESH BREATHER CAP - 235DI,006002599B1,code128,,Default Category,nos1,nos1,nos1,14.43,22,5,GST @18%,exclusive,no_image.png,,,,,,,,,85441110,,,,,0,,
DIPSTICK,006002603F1,code128,,Default Category,nos1,nos1,nos1,43.96,70,5,GST @28%,exclusive,no_image.png,,,,,,,,,87089900,,,,,0,,
ASSY. WATER PUMP TYM T700,006002604F91,code128,,Default Category,nos1,nos1,nos1,2038.38,3107,5,GST @28%,exclusive,no_image.png,,,,,,,,,84133030,,,,,0,,
TUBE OIL ELIMINATION (BLOWBY PIPE),006002611F1,code128,,Default Category,nos1,nos1,nos1,57.38,98,5,GST @28%,exclusive,no_image.png,,,,,,,,,87089900,,,,,0,,
OIL ELIMINATION TUBE(BLOWBY PIPE)NE,006002611F1-PB,code128,,Default Category,nos1,nos1,nos1,69.57,103,5,GST @28%,exclusive,no_image.png,,,,,,,,,84099990,,,,,0,,
HOSE TO AIR CLEANER,006002612F1,code128,,Default Category,nos1,nos1,nos1,67.2,107,5,GST @18%,exclusive,no_image.png,,,,,,,,,40093100,,,,,0,,
WASHER FOR INJECTOR (3.0 MM THICKNESS),006002612H1,code128,,Default Category,nos1,nos1,nos1,11.46,19,5,GST @18%,exclusive,no_image.png,,,,,,,,,73181500,,,,,0,,
ASSY RADIATOR CPTE WITH COWL-4,006002614H91,code128,,Default Category,nos1,nos1,nos1,26436.98,42075,5,GST @18%,exclusive,no_image.png,,,,,,,,,84818050,,,,,0,,
PIPE TURBOCHARGER TO CRANKCASE,006002637F1,code128,,Default Category,nos1,nos1,nos1,382.45,609,5,GST @18%,exclusive,no_image.png,,,,,,,,,73041910,,,,,0,,
NUT HEX  M30X1.5X25.6,006002642B1,code128,,Default Category,nos1,nos1,nos1,73.62,107,5,GST @18%,exclusive,no_image.png,,,,,,,,,73181600,,,,,0,,
STUD BOTH ENDS (M8X1.25X38XC1),006002649F1,code128,,Default Category,nos1,nos1,nos1,28.21,41,5,GST @18%,exclusive,no_image.png,,,,,,,,,73182300,,,,,0,,
LINER CYLINDER,006002655F1,code128,,Default Category,nos1,nos1,nos1,991.61,1579,5,GST @28%,exclusive,no_image.png,,,,,,,,,84099949,,,,,0,,
SCREW SOCKET (M8X1.25X25X12.9),006002715B1,code128,,Default Category,nos1,nos1,nos1,6.19,9,5,GST @18%,exclusive,no_image.png,,,,,,,,,73181900,,,,,0,,
FUEL SUPPLY PIPE,006002736H91,code128,,Default Category,nos1,nos1,nos1,213.77,352,5,GST @18%,exclusive,no_image.png,,,,,,,,,85030010,,,,,0,,
FUEL SPILL PIPE,006002736H92,code128,,Default Category,nos1,nos1,nos1,407.37,566,5,GST @18%,exclusive,no_image.png,,,,,,,,,40091100,,,,,0,,
FUEL SPILL PIPE,006002736H92-PB,code128,,Default Category,nos1,nos1,nos1,282.86,393,5,GST @18%,exclusive,no_image.png,,,,,,,,,40091100,,,,,0,,
RADIATOR ASSY-AIRETEL GENSET,006002737H91,code128,,Default Category,nos1,nos1,nos1,12822.5,20418,5,GST @18%,exclusive,no_image.png,,,,,,,,,85030010,,,,,0,,
LEVEL SWITCH GENSET,006002772H91,code128,,Default Category,nos1,nos1,nos1,742.36,1268,5,GST @18%,exclusive,no_image.png,,,,,,,,,85365020,,,,,0,,
SWITCH LUBRICATING OIL PRESSUR,006002773H91,code128,,Default Category,nos1,nos1,nos1,505.93,874,5,GST @18%,exclusive,no_image.png,,,,,,,,,85361060,,,,,0,,
HIGH WATER TEMP SWITCH GENSET,006002774H91,code128,,Default Category,nos1,nos1,nos1,382.05,660,5,GST @18%,exclusive,no_image.png,,,,,,,,,85361020,,,,,0,,
WIRING HARNESS -GENSET (MOD) A,006002775H91,code128,,Default Category,nos1,nos1,nos1,1143.66,1680,5,GST @18%,exclusive,no_image.png,,,,,,,,,85441110,,,,,0,,
Rubber seal outer for air cleaner body,006002780B1,code128,,Default Category,nos1,nos1,nos1,18,32,5,GST @18%,exclusive,no_image.png,,,,,,,,,40169330,,,,,0,,
rubber seal - inner,006002781B1,code128,,Default Category,nos1,nos1,nos1,6.35,10,5,GST @18%,exclusive,no_image.png,,,,,,,,,40169330,,,,,0,,
BRACKET OIL FILTER,006002819C1,code128,,Default Category,nos1,nos1,nos1,424.43,660,5,GST @18%,exclusive,no_image.png,,,,,,,,,73182990,,,,,0,,
OIL SEAL,006002829A1,code128,,Default Category,nos1,nos1,nos1,121.78,208,5,GST @18%,exclusive,no_image.png,,,,,,,,,40169330,,,,,0,,
OIL SEAL 1L 48X73.38X10.00,006002829A1-PB,code128,,Default Category,nos1,nos1,nos1,139.81,207,5,GST @18%,exclusive,no_image.png,,,,,,,,,40169990,,,,,0,,
OIL SEAL,006002830A1,code128,,Default Category,nos1,nos1,nos1,243.04,387,5,GST @18%,exclusive,no_image.png,,,,,,,,,40169990,,,,,0,,
OIL SEAL 1L 92.35X111.62X11.10,006002830A1-PB,code128,,Default Category,nos1,nos1,nos1,253.35,396,5,GST @18%,exclusive,no_image.png,,,,,,,,,40169990,,,,,0,,
COWL CPT RADIATOR - B275SB - P,006002833H91,code128,,Default Category,nos1,nos1,nos1,739.44,1263,5,GST @28%,exclusive,no_image.png,,,,,,,,,87089100,,,,,0,,
COWL CPT RADIATOR - B275SB - P,006002833H91-PB,code128,,Default Category,nos1,nos1,nos1,1009.2,1607,5,GST @18%,exclusive,no_image.png,,,,,,,,,85030010,,,,,0,,
PIPE RADIATOR OVERFLOW-GENSET,006002834H1,code128,,Default Category,nos1,nos1,nos1,32.46,55,5,GST @28%,exclusive,no_image.png,,,,,,,,,84099199,,,,,0,,
PIPE RADIATOR OVERFLOW-GENSET,006002834H1-PB,code128,,Default Category,nos1,nos1,nos1,43.32,74,5,GST @28%,exclusive,no_image.png,,,,,,,,,84139200,,,,,0,,
ASSY WATER PUMP INDEGENEOUS BE,006002847C91,code128,,Default Category,nos1,nos1,nos1,1618.61,2550,5,GST @28%,exclusive,no_image.png,,,,,,,,,84133030,,,,,0,,
Half Engine 595DI Turbo BS III,006002866B91,code128,,Default Category,nos1,nos1,nos1,50840.3,80095,5,GST @28%,exclusive,no_image.png,,,,,,,,,84082020,,,,,0,,
ASSY OIL PUMP 4575GENSET,006002888H91,code128,,Default Category,nos1,nos1,nos1,3060.24,5039,5,GST @28%,exclusive,no_image.png,,,,,,,,,84133020,,,,,0,,
OIL PUMP ASSEMBLY,006002888H92,code128,,Default Category,nos1,nos1,nos1,2780.78,4428,5,GST @28%,exclusive,no_image.png,,,,,,,,,84133020,,,,,0,,
RADIATOR CAP WITH CHAIN,006002893C1,code128,,Default Category,nos1,nos1,nos1,99.74,169,5,GST @28%,exclusive,no_image.png,,,,,,,,,87089100,,,,,0,,
